muni_code,muni_kts,muni_name,county_kts,county_code,county_name
407034,10040416707034,Gniewkowo - miasto (4),10040416707000,407,Powiat inowrocławski
407035,10040416707035,Gniewkowo - obszar wiejski (5),10040416707000,407,Powiat inowrocławski
407042,10040416707042,Inowrocław (2),10040416707000,407,Powiat inowrocławski
407053,10040416707053,Janikowo (3),10040416707000,407,Powiat inowrocławski
407054,10040416707054,Janikowo - miasto (4),10040416707000,407,Powiat inowrocławski
407055,10040416707055,Janikowo - obszar wiejski (5),10040416707000,407,Powiat inowrocławski
407063,10040416707063,Kruszwica (3),10040416707000,407,Powiat inowrocławski
407064,10040416707064,Kruszwica - miasto (4),10040416707000,407,Powiat inowrocławski
407065,10040416707065,Kruszwica - obszar wiejski (5),10040416707000,407,Powiat inowrocławski
407073,10040416707073,Pakość (3),10040416707000,407,Powiat inowrocławski
407074,10040416707074,Pakość - miasto (4),10040416707000,407,Powiat inowrocławski
407075,10040416707075,Pakość - obszar wiejski (5),10040416707000,407,Powiat inowrocławski
407082,10040416707082,Rojewo (2),10040416707000,407,Powiat inowrocławski
407092,10040416707092,Złotniki Kujawskie (2),10040416707000,407,Powiat inowrocławski
408011,10040410808011,Lipno (1),10040410808000,408,Powiat lipnowski
408022,10040410808022,Bobrowniki (2),10040410808000,408,Powiat lipnowski
408032,10040410808032,Chrostkowo (2),10040410808000,408,Powiat lipnowski
408043,10040410808043,Dobrzyń nad Wisłą (3),10040410808000,408,Powiat lipnowski
408044,10040410808044,Dobrzyń nad Wisłą - miasto (4),10040410808000,408,Powiat lipnowski
408045,10040410808045,Dobrzyń nad Wisłą - obszar wiejski (5),10040410808000,408,Powiat lipnowski
408052,10040410808052,Kikół (2),10040410808000,408,Powiat lipnowski
408062,10040410808062,Lipno (2),10040410808000,408,Powiat lipnowski
408073,10040410808073,Skępe (3),10040410808000,408,Powiat lipnowski
408074,10040410808074,Skępe - miasto (4),10040410808000,408,Powiat lipnowski
408075,10040410808075,Skępe - obszar wiejski (5),10040410808000,408,Powiat lipnowski
408082,10040410808082,Tłuchowo (2),10040410808000,408,Powiat lipnowski
408092,10040410808092,Wielgie (2),10040410808000,408,Powiat lipnowski
409012,10040416709012,Dąbrowa (2),10040416709000,409,Powiat mogileński
409022,10040416709022,Jeziora Wielkie (2),10040416709000,409,Powiat mogileński
409033,10040416709033,Mogilno (3),10040416709000,409,Powiat mogileński
409034,10040416709034,Mogilno - miasto (4),10040416709000,409,Powiat mogileński
409035,10040416709035,Mogilno - obszar wiejski (5),10040416709000,409,Powiat mogileński
409043,10040416709043,Strzelno (3),10040416709000,409,Powiat mogileński
409044,10040416709044,Strzelno - miasto (4),10040416709000,409,Powiat mogileński
409045,10040416709045,Strzelno - obszar wiejski (5),10040416709000,409,Powiat mogileński
410013,10040416710013,Kcynia (3),10040416710000,410,Powiat nakielski
410014,10040416710014,Kcynia - miasto (4),10040416710000,410,Powiat nakielski
410015,10040416710015,Kcynia - obszar wiejski (5),10040416710000,410,Powiat nakielski
410023,10040416710023,Mrocza (3),10040416710000,410,Powiat nakielski
410024,10040416710024,Mrocza - miasto (4),10040416710000,410,Powiat nakielski
410025,10040416710025,Mrocza - obszar wiejski (5),10040416710000,410,Powiat nakielski
410033,10040416710033,Nakło nad Notecią (3),10040416710000,410,Powiat nakielski
410034,10040416710034,Nakło nad Notecią - miasto (4),10040416710000,410,Powiat nakielski
410035,10040416710035,Nakło nad Notecią - obszar wiejski (5),10040416710000,410,Powiat nakielski
410042,10040416710042,Sadki (2),10040416710000,410,Powiat nakielski
410053,10040416710053,Szubin (3),10040416710000,410,Powiat nakielski
410054,10040416710054,Szubin - miasto (4),10040416710000,410,Powiat nakielski
410055,10040416710055,Szubin - obszar wiejski (5),10040416710000,410,Powiat nakielski
411011,10040410811011,Radziejów (1),10040410811000,411,Powiat radziejowski
411022,10040410811022,Bytoń (2),10040410811000,411,Powiat radziejowski
411032,10040410811032,Dobre (2),10040410811000,411,Powiat radziejowski
411042,10040410811042,Osięciny (2),10040410811000,411,Powiat radziejowski
411053,10040410811053,Piotrków Kujawski (3),10040410811000,411,Powiat radziejowski
411054,10040410811054,Piotrków Kujawski - miasto (4),10040410811000,411,Powiat radziejowski
411055,10040410811055,Piotrków Kujawski - obszar wiejski (5),10040410811000,411,Powiat radziejowski
411062,10040410811062,Radziejów (2),10040410811000,411,Powiat radziejowski
411072,10040410811072,Topólka (2),10040410811000,411,Powiat radziejowski
412011,10040410712011,Rypin (1),10040410712000,412,Powiat rypiński
412022,10040410712022,Brzuze (2),10040410712000,412,Powiat rypiński
412032,10040410712032,Rogowo (2),10040410712000,412,Powiat rypiński
412042,10040410712042,Rypin (2),10040410712000,412,Powiat rypiński
412052,10040410712052,Skrwilno (2),10040410712000,412,Powiat rypiński
412062,10040410712062,Wąpielsk (2),10040410712000,412,Powiat rypiński
413013,10040416813013,Kamień Krajeński (3),10040416813000,413,Powiat sępoleński
413014,10040416813014,Kamień Krajeński - miasto (4),10040416813000,413,Powiat sępoleński
413015,10040416813015,Kamień Krajeński - obszar wiejski (5),10040416813000,413,Powiat sępoleński
413023,10040416813023,Sępólno Krajeńskie (3),10040416813000,413,Powiat sępoleński
413024,10040416813024,Sępólno Krajeńskie - miasto (4),10040416813000,413,Powiat sępoleński
413025,10040416813025,Sępólno Krajeńskie - obszar wiejski (5),10040416813000,413,Powiat sępoleński
413032,10040416813032,Sośno (2),10040416813000,413,Powiat sępoleński
413043,10040416813043,Więcbork (3),10040416813000,413,Powiat sępoleński
413044,10040416813044,Więcbork - miasto (4),10040416813000,413,Powiat sępoleński
413045,10040416813045,Więcbork - obszar wiejski (5),10040416813000,413,Powiat sępoleński
414012,10040416814012,Bukowiec (2),10040416814000,414,Powiat świecki
414022,10040416814022,Dragacz (2),10040416814000,414,Powiat świecki
414032,10040416814032,Drzycim (2),10040416814000,414,Powiat świecki
414042,10040416814042,Jeżewo (2),10040416814000,414,Powiat świecki
414052,10040416814052,Lniano (2),10040416814000,414,Powiat świecki
414063,10040416814063,Nowe (3),10040416814000,414,Powiat świecki
414064,10040416814064,Nowe - miasto (4),10040416814000,414,Powiat świecki
414065,10040416814065,Nowe - obszar wiejski (5),10040416814000,414,Powiat świecki
414072,10040416814072,Osie (2),10040416814000,414,Powiat świecki
414082,10040416814082,Pruszcz (2),10040416814000,414,Powiat świecki
414093,10040416814093,Świecie (3),10040416814000,414,Powiat świecki
414094,10040416814094,Świecie - miasto (4),10040416814000,414,Powiat świecki
414095,10040416814095,Świecie - obszar wiejski (5),10040416814000,414,Powiat świecki
414102,10040416814102,Świekatowo (2),10040416814000,414,Powiat świecki
414112,10040416814112,Warlubie (2),10040416814000,414,Powiat świecki
415011,10040410615011,Chełmża (1),10040410615000,415,Powiat toruński
415022,10040410615022,Chełmża (2),10040410615000,415,Powiat toruński
415032,10040410615032,Czernikowo (2),10040410615000,415,Powiat toruński
415042,10040410615042,Lubicz (2),10040410615000,415,Powiat toruński
415052,10040410615052,Łubianka (2),10040410615000,415,Powiat toruński
415062,10040410615062,Łysomice (2),10040410615000,415,Powiat toruński
415072,10040410615072,Obrowo (2),10040410615000,415,Powiat toruński
415082,10040410615082,Wielka Nieszawka (2),10040410615000,415,Powiat toruński
415092,10040410615092,Zławieś Wielka (2),10040410615000,415,Powiat toruński
416012,10040416816012,Cekcyn (2),10040416816000,416,Powiat tucholski
416022,10040416816022,Gostycyn (2),10040416816000,416,Powiat tucholski
416032,10040416816032,Kęsowo (2),10040416816000,416,Powiat tucholski
416042,10040416816042,Lubiewo (2),10040416816000,416,Powiat tucholski
416052,10040416816052,Śliwice (2),10040416816000,416,Powiat tucholski
416063,10040416816063,Tuchola (3),10040416816000,416,Powiat tucholski
416064,10040416816064,Tuchola - miasto (4),10040416816000,416,Powiat tucholski
416065,10040416816065,Tuchola - obszar wiejski (5),10040416816000,416,Powiat tucholski
417011,10040410717011,Wąbrzeźno (1),10040410717000,417,Powiat wąbrzeski
417022,10040410717022,Dębowa Łąka (2),10040410717000,417,Powiat wąbrzeski
417032,10040410717032,Książki (2),10040410717000,417,Powiat wąbrzeski
417042,10040410717042,Płużnica (2),10040410717000,417,Powiat wąbrzeski
417052,10040410717052,Ryńsk (2),10040410717000,417,Powiat wąbrzeski
418011,10040410818011,Kowal (1),10040410818000,418,Powiat włocławski
418022,10040410818022,Baruchowo (2),10040410818000,418,Powiat włocławski
418032,10040410818032,Boniewo (2),10040410818000,418,Powiat włocławski
418043,10040410818043,Brześć Kujawski (3),10040410818000,418,Powiat włocławski
418044,10040410818044,Brześć Kujawski - miasto (4),10040410818000,418,Powiat włocławski
418045,10040410818045,Brześć Kujawski - obszar wiejski (5),10040410818000,418,Powiat włocławski
418052,10040410818052,Choceń (2),10040410818000,418,Powiat włocławski
418063,10040410818063,Chodecz (3),10040410818000,418,Powiat włocławski
418064,10040410818064,Chodecz - miasto (4),10040410818000,418,Powiat włocławski
418065,10040410818065,Chodecz - obszar wiejski (5),10040410818000,418,Powiat włocławski
418072,10040410818072,Fabianki (2),10040410818000,418,Powiat włocławski
418083,10040410818083,Izbica Kujawska (3),10040410818000,418,Powiat włocławski
418084,10040410818084,Izbica Kujawska - miasto (4),10040410818000,418,Powiat włocławski
418085,10040410818085,Izbica Kujawska - obszar wiejski (5),10040410818000,418,Powiat włocławski
418092,10040410818092,Kowal (2),10040410818000,418,Powiat włocławski
418102,10040410818102,Lubanie (2),10040410818000,418,Powiat włocławski
418113,10040410818113,Lubień Kujawski (3),10040410818000,418,Powiat włocławski
418114,10040410818114,Lubień Kujawski - miasto (4),10040410818000,418,Powiat włocławski
418115,10040410818115,Lubień Kujawski - obszar wiejski (5),10040410818000,418,Powiat włocławski
418123,10040410818123,Lubraniec (3),10040410818000,418,Powiat włocławski
418124,10040410818124,Lubraniec - miasto (4),10040410818000,418,Powiat włocławski
418125,10040410818125,Lubraniec - obszar wiejski (5),10040410818000,418,Powiat włocławski
418132,10040410818132,Włocławek (2),10040410818000,418,Powiat włocławski
419013,10040416719013,Barcin (3),10040416719000,419,Powiat żniński
419014,10040416719014,Barcin - miasto (4),10040416719000,419,Powiat żniński
419015,10040416719015,Barcin - obszar wiejski (5),10040416719000,419,Powiat żniński
419022,10040416719022,Gąsawa (2),10040416719000,419,Powiat żniński
419033,10040416719033,Janowiec Wielkopolski (3),10040416719000,419,Powiat żniński
419034,10040416719034,Janowiec Wielkopolski - miasto (4),10040416719000,419,Powiat żniński
419035,10040416719035,Janowiec Wielkopolski - obszar wiejski (5),10040416719000,419,Powiat żniński
419043,10040416719043,Łabiszyn (3),10040416719000,419,Powiat żniński
419044,10040416719044,Łabiszyn - miasto (4),10040416719000,419,Powiat żniński
419045,10040416719045,Łabiszyn - obszar wiejski (5),10040416719000,419,Powiat żniński
419052,10040416719052,Rogowo (2),10040416719000,419,Powiat żniński
419063,10040416719063,Żnin (3),10040416719000,419,Powiat żniński
419064,10040416719064,Żnin - miasto (4),10040416719000,419,Powiat żniński
419065,10040416719065,Żnin - obszar wiejski (5),10040416719000,419,Powiat żniński
461011,10040410661011,Bydgoszcz (1),10040410661000,461,Powiat m. Bydgoszcz
462011,10040410762011,Grudziądz (1),10040410762000,462,Powiat m. Grudziądz
463011,10040410663011,Toruń (1),10040410663000,463,Powiat m. Toruń
464011,10040410864011,Włocławek (1),10040410864000,464,Powiat m. Włocławek
601011,10060610901011,Międzyrzec Podlaski (1),10060610901000,601,Powiat bialski
601021,10060610901021,Terespol (1),10060610901000,601,Powiat bialski
601032,10060610901032,Biała Podlaska (2),10060610901000,601,Powiat bialski
601042,10060610901042,Drelów (2),10060610901000,601,Powiat bialski
601052,10060610901052,Janów Podlaski (2),10060610901000,601,Powiat bialski
601062,10060610901062,Kodeń (2),10060610901000,601,Powiat bialski
601072,10060610901072,Konstantynów (2),10060610901000,601,Powiat bialski
601082,10060610901082,Leśna Podlaska (2),10060610901000,601,Powiat bialski
601092,10060610901092,Łomazy (2),10060610901000,601,Powiat bialski
601102,10060610901102,Międzyrzec Podlaski (2),10060610901000,601,Powiat bialski
601112,10060610901112,Piszczac (2),10060610901000,601,Powiat bialski
601122,10060610901122,Rokitno (2),10060610901000,601,Powiat bialski
601132,10060610901132,Rossosz (2),10060610901000,601,Powiat bialski
601142,10060610901142,Sławatycze (2),10060610901000,601,Powiat bialski
601152,10060610901152,Sosnówka (2),10060610901000,601,Powiat bialski
601162,10060610901162,Terespol (2),10060610901000,601,Powiat bialski
601172,10060610901172,Tuczna (2),10060610901000,601,Powiat bialski
601182,10060610901182,Wisznice (2),10060610901000,601,Powiat bialski
601192,10060610901192,Zalesie (2),10060610901000,601,Powiat bialski
602011,10060611002011,Biłgoraj (1),10060611002000,602,Powiat biłgorajski
602022,10060611002022,Aleksandrów (2),10060611002000,602,Powiat biłgorajski
602032,10060611002032,Biłgoraj (2),10060611002000,602,Powiat biłgorajski
602042,10060611002042,Biszcza (2),10060611002000,602,Powiat biłgorajski
602053,10060611002053,Frampol (3),10060611002000,602,Powiat biłgorajski
602054,10060611002054,Frampol - miasto (4),10060611002000,602,Powiat biłgorajski
602055,10060611002055,Frampol - obszar wiejski (5),10060611002000,602,Powiat biłgorajski
602063,10060611002063,Goraj (3),10060611002000,602,Powiat biłgorajski
602064,10060611002064,Goraj - miasto (4),10060611002000,602,Powiat biłgorajski
602065,10060611002065,Goraj - obszar wiejski (5),10060611002000,602,Powiat biłgorajski
602073,10060611002073,Józefów (3),10060611002000,602,Powiat biłgorajski
602074,10060611002074,Józefów - miasto (4),10060611002000,602,Powiat biłgorajski
602075,10060611002075,Józefów - obszar wiejski (5),10060611002000,602,Powiat biłgorajski
602082,10060611002082,Księżpol (2),10060611002000,602,Powiat biłgorajski
602092,10060611002092,Łukowa (2),10060611002000,602,Powiat biłgorajski
602102,10060611002102,Obsza (2),10060611002000,602,Powiat biłgorajski
602112,10060611002112,Potok Górny (2),10060611002000,602,Powiat biłgorajski
602123,10060611002123,Tarnogród (3),10060611002000,602,Powiat biłgorajski
602124,10060611002124,Tarnogród - miasto (4),10060611002000,602,Powiat biłgorajski
602125,10060611002125,Tarnogród - obszar wiejski (5),10060611002000,602,Powiat biłgorajski
602132,10060611002132,Tereszpol (2),10060611002000,602,Powiat biłgorajski
602142,10060611002142,Turobin (2),10060611002000,602,Powiat biłgorajski
603011,10060611003011,Rejowiec Fabryczny (1),10060611003000,603,Powiat chełmski
603022,10060611003022,Białopole (2),10060611003000,603,Powiat chełmski
603032,10060611003032,Chełm (2),10060611003000,603,Powiat chełmski
603042,10060611003042,Dorohusk (2),10060611003000,603,Powiat chełmski
603052,10060611003052,Dubienka (2),10060611003000,603,Powiat chełmski
603062,10060611003062,Kamień (2),10060611003000,603,Powiat chełmski
603072,10060611003072,Leśniowice (2),10060611003000,603,Powiat chełmski
603082,10060611003082,Rejowiec Fabryczny (2),10060611003000,603,Powiat chełmski
603092,10060611003092,Ruda-Huta (2),10060611003000,603,Powiat chełmski
603102,10060611003102,Sawin (2),10060611003000,603,Powiat chełmski
603113,10060611003113,Siedliszcze (3),10060611003000,603,Powiat chełmski
603114,10060611003114,Siedliszcze - miasto (4),10060611003000,603,Powiat chełmski
603115,10060611003115,Siedliszcze - obszar wiejski (5),10060611003000,603,Powiat chełmski
603122,10060611003122,Wierzbica (2),10060611003000,603,Powiat chełmski
603132,10060611003132,Wojsławice (2),10060611003000,603,Powiat chełmski
603142,10060611003142,Żmudź (2),10060611003000,603,Powiat chełmski
603153,10060611003153,Rejowiec (3),10060611003000,603,Powiat chełmski
603154,10060611003154,Rejowiec - miasto (4),10060611003000,603,Powiat chełmski
603155,10060611003155,Rejowiec - obszar wiejski (5),10060611003000,603,Powiat chełmski
604011,10060611004011,Hrubieszów (1),10060611004000,604,Powiat hrubieszowski
604022,10060611004022,Dołhobyczów (2),10060611004000,604,Powiat hrubieszowski
604032,10060611004032,Horodło (2),10060611004000,604,Powiat hrubieszowski
604042,10060611004042,Hrubieszów (2),10060611004000,604,Powiat hrubieszowski
604052,10060611004052,Mircze (2),10060611004000,604,Powiat hrubieszowski
604062,10060611004062,Trzeszczany (2),10060611004000,604,Powiat hrubieszowski
