,county_code,sex,education,pse1_nc_pop,pse2_nc_emp,county_kts,county_name
340,413,males,basic vocational or basic sectoral vocational,6587,4311,10040416813000,Powiat sępoleński
341,413,males,general secondary and post-secondary,4206,3125,10040416813000,Powiat sępoleński
342,413,males,"lower secondary, primary and incomplete primary",3657,995,10040416813000,Powiat sępoleński
343,413,males,tertiary,1594,1189,10040416813000,Powiat sępoleński
344,414,females,basic vocational or basic sectoral vocational,9799,3799,10040416814000,Powiat świecki
345,414,females,general secondary and post-secondary,12579,7352,10040416814000,Powiat świecki
346,414,females,"lower secondary, primary and incomplete primary",9537,1109,10040416814000,Powiat świecki
347,414,females,tertiary,7493,5705,10040416814000,Powiat świecki
348,414,males,basic vocational or basic sectoral vocational,14715,8806,10040416814000,Powiat świecki
349,414,males,general secondary and post-secondary,11124,8382,10040416814000,Powiat świecki
350,414,males,"lower secondary, primary and incomplete primary",8113,2297,10040416814000,Powiat świecki
351,414,males,tertiary,4499,3403,10040416814000,Powiat świecki
352,415,females,basic vocational or basic sectoral vocational,9404,3839,10040410615000,Powiat toruński
353,415,females,general secondary and post-secondary,13710,8535,10040410615000,Powiat toruński
354,415,females,"lower secondary, primary and incomplete primary",10356,1292,10040410615000,Powiat toruński
355,415,females,tertiary,11051,8725,10040410615000,Powiat toruński
356,415,males,basic vocational or basic sectoral vocational,13730,8524,10040410615000,Powiat toruński
357,415,males,general secondary and post-secondary,13415,10218,10040410615000,Powiat toruński
358,415,males,"lower secondary, primary and incomplete primary",9536,2618,10040410615000,Powiat toruński
359,415,males,tertiary,7260,6014,10040410615000,Powiat toruński
360,416,females,basic vocational or basic sectoral vocational,4977,2095,10040416816000,Powiat tucholski
361,416,females,general secondary and post-secondary,5943,3454,10040416816000,Powiat tucholski
362,416,females,"lower secondary, primary and incomplete primary",4821,525,10040416816000,Powiat tucholski
363,416,females,tertiary,3567,2730,10040416816000,Powiat tucholski
364,416,males,basic vocational or basic sectoral vocational,8031,5057,10040416816000,Powiat tucholski
365,416,males,general secondary and post-secondary,5027,3730,10040416816000,Powiat tucholski
366,416,males,"lower secondary, primary and incomplete primary",4164,1102,10040416816000,Powiat tucholski
367,416,males,tertiary,2061,1591,10040416816000,Powiat tucholski
368,417,females,basic vocational or basic sectoral vocational,3093,1124,10040410717000,Powiat wąbrzeski
369,417,females,general secondary and post-secondary,4361,2520,10040410717000,Powiat wąbrzeski
370,417,females,"lower secondary, primary and incomplete primary",3582,480,10040410717000,Powiat wąbrzeski
371,417,females,tertiary,2384,1775,10040410717000,Powiat wąbrzeski
372,417,males,basic vocational or basic sectoral vocational,4927,3032,10040410717000,Powiat wąbrzeski
373,417,males,general secondary and post-secondary,3863,2844,10040410717000,Powiat wąbrzeski
374,417,males,"lower secondary, primary and incomplete primary",3173,963,10040410717000,Powiat wąbrzeski
375,417,males,tertiary,1450,1091,10040410717000,Powiat wąbrzeski
376,418,females,basic vocational or basic sectoral vocational,7012,2933,10040410818000,Powiat włocławski
377,418,females,general secondary and post-secondary,10684,6177,10040410818000,Powiat włocławski
378,418,females,"lower secondary, primary and incomplete primary",10353,1127,10040410818000,Powiat włocławski
379,418,females,tertiary,7020,5421,10040410818000,Powiat włocławski
380,418,males,basic vocational or basic sectoral vocational,11658,7277,10040410818000,Powiat włocławski
381,418,males,general secondary and post-secondary,10089,7746,10040410818000,Powiat włocławski
382,418,males,"lower secondary, primary and incomplete primary",8925,2318,10040410818000,Powiat włocławski
383,418,males,tertiary,3877,3137,10040410818000,Powiat włocławski
384,419,females,basic vocational or basic sectoral vocational,6981,2455,10040416719000,Powiat żniński
385,419,females,general secondary and post-secondary,9679,5202,10040416719000,Powiat żniński
386,419,females,"lower secondary, primary and incomplete primary",6436,592,10040416719000,Powiat żniński
387,419,females,tertiary,5539,4193,10040416719000,Powiat żniński
388,419,males,basic vocational or basic sectoral vocational,11335,7021,10040416719000,Powiat żniński
389,419,males,general secondary and post-secondary,8219,6131,10040416719000,Powiat żniński
390,419,males,"lower secondary, primary and incomplete primary",5003,1188,10040416719000,Powiat żniński
391,419,males,tertiary,3244,2588,10040416719000,Powiat żniński
392,461,females,basic vocational or basic sectoral vocational,25829,7851,10040410661000,Powiat m. Bydgoszcz
393,461,females,general secondary and post-secondary,49386,24161,10040410661000,Powiat m. Bydgoszcz
394,461,females,"lower secondary, primary and incomplete primary",22356,2642,10040410661000,Powiat m. Bydgoszcz
395,461,females,tertiary,50504,36741,10040410661000,Powiat m. Bydgoszcz
396,461,males,basic vocational or basic sectoral vocational,33277,16575,10040410661000,Powiat m. Bydgoszcz
397,461,males,general secondary and post-secondary,42244,27820,10040410661000,Powiat m. Bydgoszcz
398,461,males,"lower secondary, primary and incomplete primary",17955,4550,10040410661000,Powiat m. Bydgoszcz
399,461,males,tertiary,36124,27374,10040410661000,Powiat m. Bydgoszcz
400,462,females,basic vocational or basic sectoral vocational,8219,2377,10040410762000,Powiat m. Grudziądz
401,462,females,general secondary and post-secondary,13651,7387,10040410762000,Powiat m. Grudziądz
402,462,females,"lower secondary, primary and incomplete primary",7979,837,10040410762000,Powiat m. Grudziądz
403,462,females,tertiary,8712,6096,10040410762000,Powiat m. Grudziądz
404,462,males,basic vocational or basic sectoral vocational,10754,5283,10040410762000,Powiat m. Grudziądz
405,462,males,general secondary and post-secondary,11948,8102,10040410762000,Powiat m. Grudziądz
406,462,males,"lower secondary, primary and incomplete primary",6096,1450,10040410762000,Powiat m. Grudziądz
407,462,males,tertiary,5893,4180,10040410762000,Powiat m. Grudziądz
408,463,females,basic vocational or basic sectoral vocational,14149,4359,10040410663000,Powiat m. Toruń
409,463,females,general secondary and post-secondary,28043,14047,10040410663000,Powiat m. Toruń
410,463,females,"lower secondary, primary and incomplete primary",13016,1698,10040410663000,Powiat m. Toruń
411,463,females,tertiary,31157,22747,10040410663000,Powiat m. Toruń
412,463,males,basic vocational or basic sectoral vocational,17079,8254,10040410663000,Powiat m. Toruń
413,463,males,general secondary and post-secondary,25297,16816,10040410663000,Powiat m. Toruń
414,463,males,"lower secondary, primary and incomplete primary",10866,2747,10040410663000,Powiat m. Toruń
415,463,males,tertiary,21690,16669,10040410663000,Powiat m. Toruń
416,464,females,basic vocational or basic sectoral vocational,8849,2708,10040410864000,Powiat m. Włocławek
417,464,females,general secondary and post-secondary,16155,7516,10040410864000,Powiat m. Włocławek
418,464,females,"lower secondary, primary and incomplete primary",8685,939,10040410864000,Powiat m. Włocławek
419,464,females,tertiary,12370,8761,10040410864000,Powiat m. Włocławek
420,464,males,basic vocational or basic sectoral vocational,11404,5624,10040410864000,Powiat m. Włocławek
421,464,males,general secondary and post-secondary,14078,9069,10040410864000,Powiat m. Włocławek
422,464,males,"lower secondary, primary and incomplete primary",7070,1560,10040410864000,Powiat m. Włocławek
423,464,males,tertiary,7862,5736,10040410864000,Powiat m. Włocławek
424,601,females,basic vocational or basic sectoral vocational,8140,3343,10060610901000,Powiat bialski
425,601,females,general secondary and post-secondary,14434,7816,10060610901000,Powiat bialski
426,601,females,"lower secondary, primary and incomplete primary",10494,758,10060610901000,Powiat bialski
427,601,females,tertiary,10655,8052,10060610901000,Powiat bialski
428,601,males,basic vocational or basic sectoral vocational,12662,7410,10060610901000,Powiat bialski
429,601,males,general secondary and post-secondary,14876,10459,10060610901000,Powiat bialski
430,601,males,"lower secondary, primary and incomplete primary",9813,2185,10060610901000,Powiat bialski
431,601,males,tertiary,6408,5111,10060610901000,Powiat bialski
432,602,females,basic vocational or basic sectoral vocational,7461,3363,10060611002000,Powiat biłgorajski
433,602,females,general secondary and post-secondary,13177,7058,10060611002000,Powiat biłgorajski
434,602,females,"lower secondary, primary and incomplete primary",10102,766,10060611002000,Powiat biłgorajski
435,602,females,tertiary,10554,7711,10060611002000,Powiat biłgorajski
436,602,males,basic vocational or basic sectoral vocational,11746,7303,10060611002000,Powiat biłgorajski
437,602,males,general secondary and post-secondary,13357,9523,10060611002000,Powiat biłgorajski
438,602,males,"lower secondary, primary and incomplete primary",9054,1898,10060611002000,Powiat biłgorajski
439,602,males,tertiary,6019,4682,10060611002000,Powiat biłgorajski
440,603,females,basic vocational or basic sectoral vocational,6092,2173,10060611003000,Powiat chełmski
441,603,females,general secondary and post-secondary,10019,5349,10060611003000,Powiat chełmski
442,603,females,"lower secondary, primary and incomplete primary",8787,782,10060611003000,Powiat chełmski
443,603,females,tertiary,6365,4657,10060611003000,Powiat chełmski
444,603,males,basic vocational or basic sectoral vocational,8943,4862,10060611003000,Powiat chełmski
445,603,males,general secondary and post-secondary,10129,7051,10060611003000,Powiat chełmski
446,603,males,"lower secondary, primary and incomplete primary",8178,1979,10060611003000,Powiat chełmski
447,603,males,tertiary,3745,2921,10060611003000,Powiat chełmski
448,604,females,basic vocational or basic sectoral vocational,4365,1636,10060611004000,Powiat hrubieszowski
449,604,females,general secondary and post-secondary,9001,4553,10060611004000,Powiat hrubieszowski
450,604,females,"lower secondary, primary and incomplete primary",6625,548,10060611004000,Powiat hrubieszowski
451,604,females,tertiary,5224,3723,10060611004000,Powiat hrubieszowski
452,604,males,basic vocational or basic sectoral vocational,6699,3604,10060611004000,Powiat hrubieszowski
453,604,males,general secondary and post-secondary,8460,5438,10060611004000,Powiat hrubieszowski
454,604,males,"lower secondary, primary and incomplete primary",5999,1296,10060611004000,Powiat hrubieszowski
455,604,males,tertiary,3248,2417,10060611004000,Powiat hrubieszowski
456,605,females,basic vocational or basic sectoral vocational,3349,1567,10060611205000,Powiat janowski
457,605,females,general secondary and post-secondary,5442,3078,10060611205000,Powiat janowski
458,605,females,"lower secondary, primary and incomplete primary",5090,378,10060611205000,Powiat janowski
459,605,females,tertiary,4409,3232,10060611205000,Powiat janowski
460,605,males,basic vocational or basic sectoral vocational,5390,3331,10060611205000,Powiat janowski
461,605,males,general secondary and post-secondary,5605,3887,10060611205000,Powiat janowski
462,605,males,"lower secondary, primary and incomplete primary",4684,1057,10060611205000,Powiat janowski
463,605,males,tertiary,2572,1967,10060611205000,Powiat janowski
464,606,females,basic vocational or basic sectoral vocational,4342,1569,10060611006000,Powiat krasnostawski
465,606,females,general secondary and post-secondary,8974,4687,10060611006000,Powiat krasnostawski
466,606,females,"lower secondary, primary and incomplete primary",6560,444,10060611006000,Powiat krasnostawski
467,606,females,tertiary,5950,4208,10060611006000,Powiat krasnostawski
468,606,males,basic vocational or basic sectoral vocational,6596,3462,10060611006000,Powiat krasnostawski
469,606,males,general secondary and post-secondary,9204,6201,10060611006000,Powiat krasnostawski
470,606,males,"lower secondary, primary and incomplete primary",5889,1036,10060611006000,Powiat krasnostawski
471,606,males,tertiary,3552,2653,10060611006000,Powiat krasnostawski
472,607,females,basic vocational or basic sectoral vocational,7268,2790,10060611207000,Powiat kraśnicki
473,607,females,general secondary and post-secondary,13165,7134,10060611207000,Powiat kraśnicki
474,607,females,"lower secondary, primary and incomplete primary",8766,742,10060611207000,Powiat kraśnicki
475,607,females,tertiary,9222,6671,10060611207000,Powiat kraśnicki
476,607,males,basic vocational or basic sectoral vocational,10543,5678,10060611207000,Powiat kraśnicki
