,county_code,year,wage,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3a_nc_employed,tp4a_employed,tp5a_employed_18-64,tp5c_employed,tp6a_employed_18-64,tp6c_employed
255,2403.0,2002,1863.71,10012414403000,Powiat cieszyński,151326,138044.0,78806.0,77857.0,,,,
256,2404.0,2002,1645.75,10012414604000,Powiat częstochowski,116162,109892.0,60326.0,60441.0,,,,
257,2405.0,2002,1854.22,10012414705000,Powiat gliwicki,97669,97162.0,50006.0,54799.0,,,,
258,2406.0,2002,1559.79,10012414606000,Powiat kłobucki,72448,69036.0,38626.0,38798.0,,,,
259,2407.0,2002,1804.28,10012414507000,Powiat lubliniecki,65438,62735.0,32993.0,35383.0,,,,
260,2408.0,2002,2158.84,10012415108000,Powiat mikołowski,84203,74567.0,45465.0,43249.0,,,,
261,2409.0,2002,1587.13,10012414609000,Powiat myszkowski,60529,60342.0,30001.0,31800.0,,,,
262,2410.0,2002,1848.17,10012415110000,Powiat pszczyński,93124,82102.0,51391.0,48522.0,,,,
263,2411.0,2002,1819.99,10012414911000,Powiat raciborski,89022,94441.0,42514.0,51659.0,,,,
264,2412.0,2002,1976.41,10012414912000,Powiat rybnicki,65086,59371.0,32507.0,31882.0,,,,
265,2413.0,2002,1816.78,10012414513000,Powiat tarnogórski,120386,116622.0,60847.0,65075.0,,,,
266,2414.0,2002,1909.2,10012415114000,Powiat bieruńsko-lędziński,50174,44771.0,27603.0,26504.0,,,,
267,2415.0,2002,1688.32,10012414915000,Powiat wodzisławski,131576,127712.0,62232.0,65516.0,,,,
268,2416.0,2002,1859.17,10012415016000,Powiat zawierciański,101211,106140.0,49370.0,54981.0,,,,
269,2417.0,2002,2264.56,10012414417000,Powiat żywiecki,129231,119505.0,66080.0,65728.0,,,,
270,2461.0,2002,2123.64,10012414461000,Powiat m. Bielsko-Biała,147605,150451.0,76716.0,85607.0,,,,
271,2462.0,2002,2278.72,10012414562000,Powiat m. Bytom,135135,162475.0,62638.0,84487.0,,,,
272,2463.0,2002,1897.22,10012414863000,Powiat m. Chorzów,91247,98579.0,45720.0,54514.0,,,,
273,2464.0,2002,1965.93,10012414664000,Powiat m. Częstochowa,189797,214671.0,93129.0,114634.0,,,,
274,2465.0,2002,2348.19,10012415065000,Powiat m. Dąbrowa Górnicza,103365,114008.0,52073.0,61906.0,,,,
275,2466.0,2002,2611.36,10012414766000,Powiat m. Gliwice,152919,173169.0,79619.0,99053.0,,,,
276,2467.0,2002,3063.62,10012414967000,Powiat m. Jastrzębie-Zdrój,74526,78902.0,33604.0,39293.0,,,,
277,2468.0,2002,2372.25,10012415068000,Powiat m. Jaworzno,78075,80968.0,39323.0,44047.0,,,,
278,2469.0,2002,2707.36,10012414869000,Powiat m. Katowice,254105,278718.0,133428.0,158591.0,,,,
279,2470.0,2002,1797.41,10012414870000,Powiat m. Mysłowice,62628,63131.0,32415.0,35353.0,,,,
280,2471.0,2002,2488.83,10012414571000,Powiat m. Piekary Śląskie,46502,51232.0,22167.0,26641.0,,,,
281,2472.0,2002,2755.98,10012414872000,Powiat m. Ruda Śląska,116165,124903.0,57217.0,66823.0,,,,
282,2473.0,2002,2814.53,10012414973000,Powiat m. Rybnik,115752,118165.0,56232.0,62864.0,,,,
283,2474.0,2002,1946.03,10012414874000,Powiat m. Siemianowice Śląskie,56672,62980.0,28161.0,34009.0,,,,
284,2475.0,2002,2007.92,10012415075000,Powiat m. Sosnowiec,173106,201209.0,83920.0,105434.0,,,,
285,2476.0,2002,1922.12,10012414876000,Powiat m. Świętochłowice,40709,47354.0,19682.0,25382.0,,,,
286,2477.0,2002,2893.06,10012415177000,Powiat m. Tychy,108205,112637.0,56136.0,63865.0,,,,
287,2478.0,2002,2080.43,10012414778000,Powiat m. Zabrze,139369,163120.0,65298.0,88085.0,,,,
288,2479.0,2002,1719.84,10012414979000,Powiat m. Żory,52919,52861.0,26160.0,28915.0,,,,
289,2601.0,2002,1760.13,10052615301000,Powiat buski,61235,62122.0,30596.0,33173.0,,,,
290,2602.0,2002,1963.38,10052615302000,Powiat jędrzejowski,72269,74132.0,35976.0,39216.0,,,,
291,2603.0,2002,1678.81,10052615303000,Powiat kazimierski,28954,30228.0,14181.0,16293.0,,,,
292,2604.0,2002,1905.11,10052615204000,Powiat kielecki,181073,153740.0,96009.0,86863.0,,,,
293,2605.0,2002,1719.75,10052615205000,Powiat konecki,67551,70197.0,30752.0,34116.0,,,,
294,2606.0,2002,2150.44,10052615306000,Powiat opatowski,44147,47432.0,21023.0,24095.0,,,,
295,2607.0,2002,1771.96,10052615207000,Powiat ostrowiecki,92541,98020.0,39888.0,46265.0,,,,
296,2608.0,2002,2446.79,10052615308000,Powiat pińczowski,33219,35258.0,16202.0,18369.0,,,,
297,2609.0,2002,1942.91,10052615309000,Powiat sandomierski,65454,67354.0,31944.0,35428.0,,,,
298,2610.0,2002,1851.74,10052615210000,Powiat skarżyski,63384,67868.0,27526.0,32169.0,,,,
299,2611.0,2002,1683.31,10052615211000,Powiat starachowicki,76217,79071.0,35731.0,40010.0,,,,
300,2612.0,2002,2132.22,10052615312000,Powiat staszowski,60934,60044.0,30533.0,32003.0,,,,
301,2613.0,2002,1923.14,10052615313000,Powiat włoszczowski,38323,38511.0,19224.0,20488.0,,,,
302,2661.0,2002,2154.27,10052615261000,Powiat m. Kielce,164442,180851.0,81120.0,97117.0,,,,
303,2801.0,2002,1772.12,10042815601000,Powiat bartoszycki,47499,50100.0,20436.0,24098.0,,,,
304,2802.0,2002,1750.16,10042815402000,Powiat braniewski,33539,35160.0,15195.0,17721.0,,,,
305,2803.0,2002,1655.36,10042815403000,Powiat działdowski,53760,51669.0,27084.0,28160.0,,,,
306,2804.0,2002,1688.2,10042815404000,Powiat elbląski,47704,44461.0,22491.0,23253.0,,,,
307,2805.0,2002,1819.73,10042815505000,Powiat ełcki,76506,66225.0,35437.0,35695.0,,,,
308,2806.0,2002,1710.37,10042815506000,Powiat giżycki,47838,45964.0,22546.0,24131.0,,,,
309,2807.0,2002,1619.78,10042815407000,Powiat iławski,77576,70574.0,39770.0,39804.0,,,,
310,2808.0,2002,1752.77,10042815608000,Powiat kętrzyński,51818,54955.0,21483.0,25499.0,,,,
311,2809.0,2002,1567.8,10042815609000,Powiat lidzbarski,34150,35004.0,15744.0,18027.0,,,,
312,2810.0,2002,1740.63,10042815610000,Powiat mrągowski,42535,40201.0,20191.0,21387.0,,,,
313,2811.0,2002,1561.11,10042815611000,Powiat nidzicki,27012,26925.0,13106.0,14378.0,,,,
314,2812.0,2002,1600.25,10042815412000,Powiat nowomiejski,36056,33561.0,18605.0,18693.0,,,,
315,2813.0,2002,1777.1,10042815513000,Powiat olecki,28184,26918.0,13390.0,14374.0,,,,
316,2814.0,2002,1759.76,10042815614000,Powiat olsztyński,109655,88473.0,56720.0,51049.0,,,,
317,2815.0,2002,1759.46,10042815415000,Powiat ostródzki,87404,84321.0,41893.0,45027.0,,,,
318,2816.0,2002,1914.06,10042815516000,Powiat piski,46342,45053.0,20440.0,22526.0,,,,
319,2817.0,2002,1793.92,10042815617000,Powiat szczycieński,58273,54874.0,27819.0,29193.0,,,,
320,2818.0,2002,1634.51,10042815518000,Powiat gołdapski,21842,21353.0,10179.0,11317.0,,,,
321,2819.0,2002,1648.29,10042815519000,Powiat węgorzewski,18782,19586.0,8387.0,9617.0,,,,
322,2861.0,2002,2281.22,10042815461000,Powiat m. Elbląg,101580,106430.0,47074.0,55982.0,,,,
323,2862.0,2002,2271.09,10042815662000,Powiat m. Olsztyn,148504,146315.0,78882.0,85887.0,,,,
324,3001.0,2002,1648.8,10023016001000,Powiat chodzieski,39771,37610.0,21008.0,21475.0,,,,
325,3002.0,2002,1800.35,10023016002000,Powiat czarnkowsko-trzcianecki,72876,68676.0,38146.0,39008.0,,,,
326,3003.0,2002,1801.21,10023015803000,Powiat gnieźnieński,121395,112815.0,64823.0,64756.0,,,,
327,3004.0,2002,1815.27,10023015904000,Powiat gostyński,63119,59916.0,36404.0,36369.0,,,,
328,3005.0,2002,1710.93,10023015905000,Powiat grodziski,43209,38321.0,26285.0,24640.0,,,,
329,3006.0,2002,1599.86,10023015706000,Powiat jarociński,59953,56417.0,32558.0,32440.0,,,,
330,3007.0,2002,1655.12,10023015707000,Powiat kaliski,70643,63675.0,40436.0,38269.0,,,,
331,3008.0,2002,1356.2,10023015708000,Powiat kępiński,48392,43850.0,28866.0,27757.0,,,,
332,3009.0,2002,2118.24,10023015809000,Powiat kolski,72155,71921.0,35908.0,38262.0,,,,
333,3010.0,2002,2512.13,10023015810000,Powiat koniński,110097,94945.0,57837.0,52884.0,,,,
334,3011.0,2002,1777.97,10023015911000,Powiat kościański,66357,62103.0,38494.0,37821.0,,,,
335,3012.0,2002,1671.9,10023015712000,Powiat krotoszyński,64771,61301.0,36617.0,36719.0,,,,
336,3013.0,2002,1850.48,10023015913000,Powiat leszczyński,48523,38342.0,29132.0,24424.0,,,,
337,3014.0,2002,1674.37,10023015914000,Powiat międzychodzki,30866,28926.0,16731.0,16864.0,,,,
338,3015.0,2002,1796.01,10023015915000,Powiat nowotomyski,63330,56805.0,37982.0,36242.0,,,,
339,3016.0,2002,1858.27,10023016116000,Powiat obornicki,49904,44231.0,28096.0,26760.0,,,,
340,3017.0,2002,1736.06,10023015717000,Powiat ostrowski,137187,127820.0,75337.0,75158.0,,,,
341,3018.0,2002,1783.28,10023015718000,Powiat ostrzeszowski,46959,42969.0,26698.0,25953.0,,,,
342,3019.0,2002,1962.59,10023016019000,Powiat pilski,114955,110151.0,59201.0,62235.0,,,,
343,3020.0,2002,1633.17,10023015720000,Powiat pleszewski,53058,49361.0,28386.0,28086.0,,,,
344,3021.0,2002,2037.6,10023016121000,Powiat poznański,354878,217281.0,223404.0,145578.0,,,,
345,3022.0,2002,1512.11,10023015922000,Powiat rawicki,50612,47301.0,28486.0,28381.0,,,,
346,3023.0,2002,1706.16,10023015823000,Powiat słupecki,49905,46904.0,26710.0,26641.0,,,,
347,3024.0,2002,2031.21,10023016124000,Powiat szamotulski,77684,69126.0,45543.0,42996.0,,,,
348,3025.0,2002,1919.96,10023016125000,Powiat średzki,49921,43522.0,29121.0,26766.0,,,,
349,3026.0,2002,1821.54,10023016126000,Powiat śremski,51777,46448.0,29873.0,28473.0,,,,
350,3027.0,2002,1933.88,10023015827000,Powiat turecki,70316,66777.0,37434.0,37796.0,,,,
351,3028.0,2002,1728.48,10023016028000,Powiat wągrowiecki,58634,53285.0,32533.0,31651.0,,,,
352,3029.0,2002,1532.21,10023015929000,Powiat wolsztyński,47966,42623.0,28419.0,26852.0,,,,
353,3030.0,2002,1660.85,10023015830000,Powiat wrzesiński,66536,59110.0,37696.0,35643.0,,,,
354,3031.0,2002,1643.82,10023016031000,Powiat złotowski,58373,53883.0,28853.0,30121.0,,,,
355,3061.0,2002,2035.05,10023015761000,Powiat m. Kalisz,84677,92077.0,41615.0,49353.0,,,,
356,3062.0,2002,2344.32,10023015862000,Powiat m. Konin,62140,68264.0,28400.0,33791.0,,,,
357,3063.0,2002,1969.7,10023015963000,Powiat m. Leszno,53859,52758.0,28377.0,30230.0,,,,
358,3064.0,2002,2395.19,10023016264000,Powiat m. Poznań,482205,499723.0,279792.0,312827.0,,,,
359,3201.0,2002,1749.98,10023216301000,Powiat białogardzki,39670,38836.0,18093.0,19962.0,,,,
360,3202.0,2002,1728.19,10023216402000,Powiat choszczeński,39739,40389.0,18073.0,20316.0,,,,
361,3203.0,2002,1773.67,10023216403000,Powiat drawski,47487,47154.0,21781.0,24143.0,,,,
362,3204.0,2002,1946.85,10023216604000,Powiat goleniowski,70693,62240.0,36071.0,35166.0,,,,
363,3205.0,2002,1830.51,10023216605000,Powiat gryficki,50343,48938.0,23220.0,25252.0,,,,
364,3206.0,2002,2334.93,10023216606000,Powiat gryfiński,68588,66782.0,33512.0,36129.0,,,,
365,3207.0,2002,1848.97,10023216607000,Powiat kamieński,39884,39112.0,17970.0,19595.0,,,,
366,3208.0,2002,1785.58,10023216308000,Powiat kołobrzeski,68419,61523.0,33742.0,33838.0,,,,
367,3209.0,2002,1823.84,10023216309000,Powiat koszaliński,57314,49830.0,28917.0,27805.0,,,,
368,3210.0,2002,1715.13,10023216410000,Powiat myśliborski,55563,55202.0,26088.0,28981.0,,,,
369,3211.0,2002,2442.9,10023216611000,Powiat policki,70433,48618.0,39544.0,30289.0,,,,
370,3212.0,2002,1834.18,10023216412000,Powiat pyrzycki,32576,32355.0,15820.0,17278.0,,,,
371,3213.0,2002,1700.5,10023216313000,Powiat sławieński,47132,46077.0,22238.0,24190.0,,,,
372,3214.0,2002,1862.91,10023216614000,Powiat stargardzki,103146,97324.0,50914.0,53139.0,,,,
373,3215.0,2002,2026.02,10023216415000,Powiat szczecinecki,64968,62106.0,28756.0,30805.0,,,,
374,3216.0,2002,1610.46,10023216416000,Powiat świdwiński,38924,39836.0,16898.0,19281.0,,,,
375,3217.0,2002,1711.76,10023216417000,Powiat wałecki,44491,44140.0,21486.0,23615.0,,,,
376,3218.0,2002,1697.4,10023216418000,Powiat łobeski,30007,31010.0,13463.0,15505.0,,,,
377,3261.0,2002,2078.06,10023216361000,Powiat m. Koszalin,93083,93018.0,46160.0,51439.0,,,,
378,3262.0,2002,2282.01,10023216562000,Powiat m. Szczecin,349790,357116.0,179608.0,205342.0,,,,
379,3263.0,2002,2005.51,10023216663000,Powiat m. Świnoujście,35988,35340.0,16905.0,19013.0,,,,
380,201.0,2003,1951.43,10030210101000,Powiat bolesławiecki,76739,72499.0,38792.0,40744.0,,,,
381,202.0,2003,1785.0,10030210302000,Powiat dzierżoniowski,86543,89695.0,39657.0,47000.0,,,,
382,203.0,2003,1970.64,10030210203000,Powiat głogowski,75191,72810.0,36209.0,38516.0,,,,
383,204.0,2003,1743.33,10030210204000,Powiat górowski,29042,29270.0,13765.0,15133.0,,,,
384,205.0,2003,1766.69,10030210105000,Powiat jaworski,42493,43598.0,20715.0,23543.0,,,,
385,206.0,2003,1754.74,10030210106000,Powiat karkonoski,54667,53995.0,25660.0,28671.0,,,,
386,207.0,2003,1789.33,10030210107000,Powiat kamiennogórski,36913,38957.0,17296.0,20375.0,,,,
387,208.0,2003,1839.79,10030210308000,Powiat kłodzki,134790,142562.0,60022.0,71281.0,,,,
388,209.0,2003,1783.42,10030210209000,Powiat legnicki,47367,43670.0,24235.0,24412.0,,,,
389,210.0,2003,1736.02,10030210110000,Powiat lubański,46595,47617.0,21746.0,24761.0,,,,
390,211.0,2003,3611.52,10030210211000,Powiat lubiński,90704,88689.0,44027.0,47360.0,,,,
391,212.0,2003,1814.34,10030210112000,Powiat lwówecki,38811,39965.0,17575.0,20182.0,,,,
392,213.0,2003,1733.47,10030210413000,Powiat milicki,31027,29960.0,16174.0,16927.0,,,,
393,214.0,2003,1759.35,10030210414000,Powiat oleśnicki,91536,84397.0,50426.0,50385.0,,,,
394,215.0,2003,2049.68,10030210415000,Powiat oławski,66642,58842.0,36495.0,35541.0,,,,
395,216.0,2003,2116.76,10030210216000,Powiat polkowicki,52620,48828.0,26442.0,26855.0,,,,
396,217.0,2003,1993.21,10030210417000,Powiat strzeliński,36837,36859.0,18984.0,20678.0,,,,
397,218.0,2003,2010.33,10030210418000,Powiat średzki,48878,40145.0,28010.0,24850.0,,,,
398,219.0,2003,1992.17,10030210319000,Powiat świdnicki,134638,135188.0,66834.0,74759.0,,,,
399,220.0,2003,1916.09,10030210420000,Powiat trzebnicki,74466,62595.0,41088.0,37557.0,,,,
400,221.0,2003,2067.74,10030210321000,Powiat wałbrzyski,47771,161323.0,21512.0,81952.0,,,,
401,222.0,2003,1899.98,10030210422000,Powiat wołowski,40252,39446.0,20291.0,21774.0,,,,
402,223.0,2003,2221.17,10030210423000,Powiat wrocławski,142581,80257.0,90479.0,54735.0,,,,
403,224.0,2003,1904.57,10030210324000,Powiat ząbkowicki,55208,58320.0,25917.0,30560.0,,,,
404,225.0,2003,2695.69,10030210125000,Powiat zgorzelecki,77257,79568.0,36330.0,42171.0,,,,
405,226.0,2003,1893.55,10030210126000,Powiat złotoryjski,36516,38016.0,17456.0,20225.0,,,,
406,261.0,2003,2175.01,10030210161000,Powiat m. Jelenia Góra,69432,76227.0,32309.0,40172.0,,,,
407,262.0,2003,1958.43,10030210262000,Powiat m. Legnica,83631,89952.0,40849.0,49204.0,,,,
408,264.0,2003,2367.3,10030210564000,Powiat m. Wrocław,591335,558544.0,345939.0,355234.0,,,,
409,401.0,2003,1718.03,10040410801000,Powiat aleksandrowski,47168,45411.0,22682.0,23523.0,,,,
410,402.0,2003,1773.08,10040410702000,Powiat brodnicki,66389,59379.0,34865.0,33727.0,,,,
411,403.0,2003,1784.25,10040410603000,Powiat bydgoski,103150,72238.0,57876.0,43993.0,,,,
412,404.0,2003,1950.95,10040410704000,Powiat chełmiński,43201,41354.0,21150.0,22579.0,,,,
413,405.0,2003,1728.81,10040410705000,Powiat golubsko-dobrzyński,37717,35599.0,19011.0,19295.0,,,,
414,406.0,2003,1699.67,10040410706000,Powiat grudziądzki,33300,30147.0,17021.0,16792.0,,,,
415,407.0,2003,1913.68,10040416707000,Powiat inowrocławski,135028,137016.0,65826.0,72207.0,,,,
416,408.0,2003,1710.96,10040410808000,Powiat lipnowski,54670,52140.0,26100.0,26800.0,,,,
417,409.0,2003,1727.76,10040416709000,Powiat mogileński,38325,38137.0,19474.0,20747.0,,,,
418,410.0,2003,1784.94,10040416710000,Powiat nakielski,71711,67231.0,36422.0,37112.0,,,,
419,411.0,2003,1774.56,10040410811000,Powiat radziejowski,34028,34527.0,16891.0,17954.0,,,,
420,412.0,2003,1753.19,10040410712000,Powiat rypiński,36136,35492.0,18010.0,18882.0,,,,
421,413.0,2003,1606.38,10040416813000,Powiat sępoleński,33826,32543.0,16990.0,17834.0,,,,
422,414.0,2003,2191.37,10040416814000,Powiat świecki,82391,78362.0,41258.0,43021.0,,,,
423,415.0,2003,1750.13,10040410615000,Powiat toruński,93299,67576.0,50211.0,39532.0,,,,
424,416.0,2003,1693.92,10040416816000,Powiat tucholski,40210,37518.0,20437.0,20447.0,,,,
425,417.0,2003,1809.06,10040410717000,Powiat wąbrzeski,28488,28068.0,13967.0,15129.0,,,,
426,418.0,2003,1616.4,10040410818000,Powiat włocławski,72400,69005.0,36307.0,36642.0,,,,
427,419.0,2003,1703.08,10040416719000,Powiat żniński,58848,56407.0,29591.0,30403.0,,,,
428,461.0,2003,2162.47,10040410661000,Powiat m. Bydgoszcz,297903,315884.0,149713.0,175947.0,,,,
429,462.0,2003,1842.79,10040410762000,Powiat m. Grudziądz,79760,84024.0,36261.0,43104.0,,,,
430,463.0,2003,2151.47,10040410663000,Powiat m. Toruń,174283,177969.0,88317.0,100019.0,,,,
431,464.0,2003,2090.24,10040410864000,Powiat m. Włocławek,93166,101642.0,42377.0,51126.0,,,,
432,601.0,2003,1666.91,10060610901000,Powiat bialski,91805,91347.0,45518.0,48414.0,,,,
433,602.0,2003,1823.67,10060611002000,Powiat biłgorajski,85748,84552.0,42571.0,45658.0,,,,
434,603.0,2003,1862.96,10060611003000,Powiat chełmski,65266,59872.0,30052.0,29697.0,,,,
435,604.0,2003,1795.42,10060611004000,Powiat hrubieszowski,52616,57213.0,23429.0,27691.0,,,,
436,605.0,2003,1741.61,10060611205000,Powiat janowski,38523,38839.0,18673.0,20313.0,,,,
437,606.0,2003,1786.44,10060611006000,Powiat krasnostawski,54201,64218.0,24432.0,31017.0,,,,
438,607.0,2003,1805.99,10060611207000,Powiat kraśnicki,80681,82580.0,37756.0,42446.0,,,,
439,608.0,2003,1756.07,10060611108000,Powiat lubartowski,74278,74079.0,37357.0,39855.0,,,,
440,609.0,2003,1760.62,10060611109000,Powiat lubelski,136865,111302.0,75684.0,65557.0,,,,
441,610.0,2003,3108.53,10060611110000,Powiat łęczyński,47801,45683.0,24652.0,25354.0,,,,
442,611.0,2003,1671.82,10060611211000,Powiat łukowski,86678,85590.0,45834.0,48102.0,,,,
443,612.0,2003,1839.54,10060611212000,Powiat opolski,49813,51837.0,24511.0,27474.0,,,,
444,613.0,2003,1740.2,10060610913000,Powiat parczewski,29015,30075.0,13766.0,15459.0,,,,
445,614.0,2003,2110.97,10060611214000,Powiat puławski,96299,97229.0,47043.0,50948.0,,,,
446,615.0,2003,1888.95,10060610915000,Powiat radzyński,48525,49426.0,24846.0,26888.0,,,,
447,616.0,2003,1788.47,10060611216000,Powiat rycki,45801,49276.0,23204.0,26363.0,,,,
448,617.0,2003,1866.58,10060611117000,Powiat świdnicki,61549,60608.0,30367.0,32304.0,,,,
449,618.0,2003,1721.63,10060611018000,Powiat tomaszowski,69919,72746.0,33316.0,37682.0,,,,
450,619.0,2003,1838.5,10060610919000,Powiat włodawski,31818,33058.0,14098.0,15901.0,,,,
451,620.0,2003,1590.52,10060611020000,Powiat zamojski,90075,89965.0,43793.0,47142.0,,,,
452,661.0,2003,1834.22,10060610961000,Powiat m. Biała Podlaska,47883,47170.0,23800.0,25330.0,,,,
453,662.0,2003,1951.04,10060611062000,Powiat m. Chełm,52801,57488.0,23318.0,27882.0,,,,
454,663.0,2003,2207.83,10060611163000,Powiat m. Lublin,292096,305725.0,150753.0,171817.0,,,,
455,664.0,2003,1994.35,10060611064000,Powiat m. Zamość,53035,55161.0,24273.0,28022.0,,,,
456,801.0,2003,2097.63,10020811301000,Powiat gorzowski,61787,51363.0,33327.0,30612.0,,,,
457,802.0,2003,1868.1,10020811402000,Powiat krośnieński,46906,46301.0,22638.0,24864.0,,,,
458,803.0,2003,1842.27,10020811303000,Powiat międzyrzecki,48528,48120.0,24346.0,26514.0,,,,
459,804.0,2003,1754.94,10020811404000,Powiat nowosolski,72448,71117.0,34533.0,37692.0,,,,
460,805.0,2003,2087.91,10020811305000,Powiat słubicki,40014,38443.0,20595.0,22335.0,,,,
461,806.0,2003,1882.31,10020811306000,Powiat strzelecko-drezdenecki,41296,41049.0,20463.0,22125.0,,,,
462,807.0,2003,1650.09,10020811307000,Powiat sulęciński,29313,28501.0,14890.0,16075.0,,,,
463,808.0,2003,1736.4,10020811408000,Powiat świebodziński,47209,45801.0,24261.0,25878.0,,,,
464,809.0,2003,1947.03,10020811409000,Powiat zielonogórski,64482,71597.0,33651.0,40953.0,,,,
465,810.0,2003,1751.22,10020811410000,Powiat żagański,66221,67935.0,30799.0,35190.0,,,,
466,811.0,2003,1984.9,10020811411000,Powiat żarski,81270,81060.0,38559.0,42800.0,,,,
467,812.0,2003,1668.68,10020811412000,Powiat wschowski,32541,31043.0,16170.0,16918.0,,,,
468,861.0,2003,2047.51,10020811361000,Powiat m. Gorzów Wielkopolski,105129,106747.0,52126.0,59778.0,,,,
469,862.0,2003,2286.63,10020811462000,Powiat m. Zielona Góra,121615,102276.0,64787.0,59934.0,,,,
470,1001.0,2003,3019.04,10051011701000,Powiat bełchatowski,94355,92086.0,50266.0,52397.0,,,,
471,1002.0,2003,1924.06,10051011902000,Powiat kutnowski,82354,89391.0,41491.0,47824.0,,,,
472,1003.0,2003,1703.0,10051011803000,Powiat łaski,42945,42334.0,22985.0,24088.0,,,,
473,1004.0,2003,1919.81,10051011904000,Powiat łęczycki,41967,45073.0,22348.0,25151.0,,,,
474,1005.0,2003,1849.03,10051011905000,Powiat łowicki,65783,68611.0,35768.0,39245.0,,,,
475,1006.0,2003,1762.31,10051011506000,Powiat łódzki wschodni,63333,52750.0,35304.0,31122.0,,,,
476,1007.0,2003,1934.61,10051011707000,Powiat opoczyński,63071,63621.0,32594.0,34546.0,,,,
477,1008.0,2003,1857.39,10051011508000,Powiat pabianicki,104780,102112.0,54916.0,57693.0,,,,
478,1009.0,2003,1876.58,10051011809000,Powiat pajęczański,43197,43936.0,22730.0,24384.0,,,,
479,1010.0,2003,1633.99,10051011710000,Powiat piotrkowski,77845,72968.0,41558.0,41227.0,,,,
480,1011.0,2003,1730.05,10051011811000,Powiat poddębicki,34719,35369.0,18750.0,19983.0,,,,
481,1012.0,2003,1648.68,10051011712000,Powiat radomszczański,95905,98533.0,47680.0,52222.0,,,,
482,1013.0,2003,1703.8,10051011913000,Powiat rawski,40520,40684.0,22836.0,24085.0,,,,
483,1014.0,2003,1839.17,10051011814000,Powiat sieradzki,98842,99123.0,53892.0,57095.0,,,,
484,1015.0,2003,1944.84,10051011915000,Powiat skierniewicki,32376,31128.0,18283.0,18366.0,,,,
485,1016.0,2003,1769.0,10051011716000,Powiat tomaszowski,98105,101245.0,49328.0,54267.0,,,,
486,1017.0,2003,1646.06,10051011817000,Powiat wieluński,64350,64233.0,34353.0,36420.0,,,,
487,1018.0,2003,1698.86,10051011818000,Powiat wieruszowski,36068,34386.0,20859.0,20907.0,,,,
488,1019.0,2003,1760.49,10051011819000,Powiat zduńskowolski,56056,55942.0,28675.0,30656.0,,,,
489,1020.0,2003,1827.59,10051011520000,Powiat zgierski,145493,135027.0,78076.0,77370.0,,,,
490,1021.0,2003,1597.31,10051011521000,Powiat brzeziński,26323,25493.0,14333.0,14633.0,,,,
