,county_code,sex,education,pse1_nc_pop,county_kts,county_name
379,408,males,tertiary,2665,10040410808000,Powiat lipnowski
380,409,females,basic vocational or basic sectoral vocational,4386,10040416709000,Powiat mogileński
381,409,females,general secondary,2562,10040416709000,Powiat mogileński
382,409,females,"lower secondary, primary and incomplete primary",4327,10040416709000,Powiat mogileński
383,409,females,post-secondary and vocational secondary,3745,10040416709000,Powiat mogileński
384,409,females,tertiary,3605,10040416709000,Powiat mogileński
385,409,males,basic vocational or basic sectoral vocational,7048,10040416709000,Powiat mogileński
386,409,males,general secondary,1544,10040416709000,Powiat mogileński
387,409,males,"lower secondary, primary and incomplete primary",3266,10040416709000,Powiat mogileński
388,409,males,post-secondary and vocational secondary,4032,10040416709000,Powiat mogileński
389,409,males,tertiary,2078,10040416709000,Powiat mogileński
390,410,females,basic vocational or basic sectoral vocational,8430,10040416710000,Powiat nakielski
391,410,females,general secondary,4239,10040416710000,Powiat nakielski
392,410,females,"lower secondary, primary and incomplete primary",8710,10040416710000,Powiat nakielski
393,410,females,post-secondary and vocational secondary,6568,10040416710000,Powiat nakielski
394,410,females,tertiary,6709,10040416710000,Powiat nakielski
395,410,males,basic vocational or basic sectoral vocational,13371,10040416710000,Powiat nakielski
396,410,males,general secondary,2686,10040416710000,Powiat nakielski
397,410,males,"lower secondary, primary and incomplete primary",7000,10040416710000,Powiat nakielski
398,410,males,post-secondary and vocational secondary,6627,10040416710000,Powiat nakielski
399,410,males,tertiary,4158,10040416710000,Powiat nakielski
400,411,females,basic vocational or basic sectoral vocational,3420,10040410811000,Powiat radziejowski
401,411,females,general secondary,1835,10040410811000,Powiat radziejowski
402,411,females,"lower secondary, primary and incomplete primary",4787,10040410811000,Powiat radziejowski
403,411,females,post-secondary and vocational secondary,3442,10040410811000,Powiat radziejowski
404,411,females,tertiary,3188,10040410811000,Powiat radziejowski
405,411,males,basic vocational or basic sectoral vocational,5576,10040410811000,Powiat radziejowski
406,411,males,general secondary,1088,10040410811000,Powiat radziejowski
407,411,males,"lower secondary, primary and incomplete primary",3891,10040410811000,Powiat radziejowski
408,411,males,post-secondary and vocational secondary,3988,10040410811000,Powiat radziejowski
409,411,males,tertiary,1754,10040410811000,Powiat radziejowski
410,412,females,basic vocational or basic sectoral vocational,3375,10040410712000,Powiat rypiński
411,412,females,general secondary,2154,10040410712000,Powiat rypiński
412,412,females,"lower secondary, primary and incomplete primary",5542,10040410712000,Powiat rypiński
413,412,females,post-secondary and vocational secondary,3368,10040410712000,Powiat rypiński
414,412,females,tertiary,3167,10040410712000,Powiat rypiński
415,412,males,basic vocational or basic sectoral vocational,5482,10040410712000,Powiat rypiński
416,412,males,general secondary,1338,10040410712000,Powiat rypiński
417,412,males,"lower secondary, primary and incomplete primary",5224,10040410712000,Powiat rypiński
418,412,males,post-secondary and vocational secondary,3208,10040410712000,Powiat rypiński
419,412,males,tertiary,1777,10040410712000,Powiat rypiński
420,413,females,basic vocational or basic sectoral vocational,3656,10040416813000,Powiat sępoleński
421,413,females,general secondary,1987,10040416813000,Powiat sępoleński
422,413,females,"lower secondary, primary and incomplete primary",4456,10040416813000,Powiat sępoleński
423,413,females,post-secondary and vocational secondary,3131,10040416813000,Powiat sępoleński
424,413,females,tertiary,2859,10040416813000,Powiat sępoleński
425,413,males,basic vocational or basic sectoral vocational,6587,10040416813000,Powiat sępoleński
426,413,males,general secondary,1112,10040416813000,Powiat sępoleński
427,413,males,"lower secondary, primary and incomplete primary",3657,10040416813000,Powiat sępoleński
428,413,males,post-secondary and vocational secondary,3094,10040416813000,Powiat sępoleński
429,413,males,tertiary,1594,10040416813000,Powiat sępoleński
430,414,females,basic vocational or basic sectoral vocational,9799,10040416814000,Powiat świecki
431,414,females,general secondary,5292,10040416814000,Powiat świecki
432,414,females,"lower secondary, primary and incomplete primary",9537,10040416814000,Powiat świecki
433,414,females,post-secondary and vocational secondary,7287,10040416814000,Powiat świecki
434,414,females,tertiary,7493,10040416814000,Powiat świecki
435,414,males,basic vocational or basic sectoral vocational,14715,10040416814000,Powiat świecki
436,414,males,general secondary,3403,10040416814000,Powiat świecki
437,414,males,"lower secondary, primary and incomplete primary",8113,10040416814000,Powiat świecki
438,414,males,post-secondary and vocational secondary,7721,10040416814000,Powiat świecki
439,414,males,tertiary,4499,10040416814000,Powiat świecki
440,415,females,basic vocational or basic sectoral vocational,9404,10040410615000,Powiat toruński
441,415,females,general secondary,6198,10040410615000,Powiat toruński
442,415,females,"lower secondary, primary and incomplete primary",10356,10040410615000,Powiat toruński
443,415,females,post-secondary and vocational secondary,7512,10040410615000,Powiat toruński
444,415,females,tertiary,11051,10040410615000,Powiat toruński
445,415,males,basic vocational or basic sectoral vocational,13730,10040410615000,Powiat toruński
446,415,males,general secondary,4345,10040410615000,Powiat toruński
447,415,males,"lower secondary, primary and incomplete primary",9536,10040410615000,Powiat toruński
448,415,males,post-secondary and vocational secondary,9070,10040410615000,Powiat toruński
449,415,males,tertiary,7260,10040410615000,Powiat toruński
450,416,females,basic vocational or basic sectoral vocational,4977,10040416816000,Powiat tucholski
451,416,females,general secondary,2234,10040416816000,Powiat tucholski
452,416,females,"lower secondary, primary and incomplete primary",4821,10040416816000,Powiat tucholski
453,416,females,post-secondary and vocational secondary,3709,10040416816000,Powiat tucholski
454,416,females,tertiary,3567,10040416816000,Powiat tucholski
455,416,males,basic vocational or basic sectoral vocational,8031,10040416816000,Powiat tucholski
456,416,males,general secondary,1298,10040416816000,Powiat tucholski
457,416,males,"lower secondary, primary and incomplete primary",4164,10040416816000,Powiat tucholski
458,416,males,post-secondary and vocational secondary,3729,10040416816000,Powiat tucholski
459,416,males,tertiary,2061,10040416816000,Powiat tucholski
460,417,females,basic vocational or basic sectoral vocational,3093,10040410717000,Powiat wąbrzeski
461,417,females,general secondary,1686,10040410717000,Powiat wąbrzeski
462,417,females,"lower secondary, primary and incomplete primary",3582,10040410717000,Powiat wąbrzeski
463,417,females,post-secondary and vocational secondary,2675,10040410717000,Powiat wąbrzeski
464,417,females,tertiary,2384,10040410717000,Powiat wąbrzeski
465,417,males,basic vocational or basic sectoral vocational,4927,10040410717000,Powiat wąbrzeski
466,417,males,general secondary,1135,10040410717000,Powiat wąbrzeski
467,417,males,"lower secondary, primary and incomplete primary",3173,10040410717000,Powiat wąbrzeski
468,417,males,post-secondary and vocational secondary,2728,10040410717000,Powiat wąbrzeski
469,417,males,tertiary,1450,10040410717000,Powiat wąbrzeski
470,418,females,basic vocational or basic sectoral vocational,7012,10040410818000,Powiat włocławski
471,418,females,general secondary,4857,10040410818000,Powiat włocławski
472,418,females,"lower secondary, primary and incomplete primary",10353,10040410818000,Powiat włocławski
473,418,females,post-secondary and vocational secondary,5827,10040410818000,Powiat włocławski
474,418,females,tertiary,7020,10040410818000,Powiat włocławski
475,418,males,basic vocational or basic sectoral vocational,11658,10040410818000,Powiat włocławski
476,418,males,general secondary,2977,10040410818000,Powiat włocławski
477,418,males,"lower secondary, primary and incomplete primary",8925,10040410818000,Powiat włocławski
478,418,males,post-secondary and vocational secondary,7112,10040410818000,Powiat włocławski
479,418,males,tertiary,3877,10040410818000,Powiat włocławski
480,419,females,basic vocational or basic sectoral vocational,6981,10040416719000,Powiat żniński
481,419,females,general secondary,3460,10040416719000,Powiat żniński
482,419,females,"lower secondary, primary and incomplete primary",6436,10040416719000,Powiat żniński
483,419,females,post-secondary and vocational secondary,6219,10040416719000,Powiat żniński
484,419,females,tertiary,5539,10040416719000,Powiat żniński
485,419,males,basic vocational or basic sectoral vocational,11335,10040416719000,Powiat żniński
486,419,males,general secondary,2017,10040416719000,Powiat żniński
487,419,males,"lower secondary, primary and incomplete primary",5003,10040416719000,Powiat żniński
488,419,males,post-secondary and vocational secondary,6202,10040416719000,Powiat żniński
489,419,males,tertiary,3244,10040416719000,Powiat żniński
490,461,females,basic vocational or basic sectoral vocational,25829,10040410661000,Powiat m. Bydgoszcz
491,461,females,general secondary,20903,10040410661000,Powiat m. Bydgoszcz
492,461,females,"lower secondary, primary and incomplete primary",22356,10040410661000,Powiat m. Bydgoszcz
493,461,females,post-secondary and vocational secondary,28483,10040410661000,Powiat m. Bydgoszcz
494,461,females,tertiary,50504,10040410661000,Powiat m. Bydgoszcz
495,461,males,basic vocational or basic sectoral vocational,33277,10040410661000,Powiat m. Bydgoszcz
496,461,males,general secondary,13615,10040410661000,Powiat m. Bydgoszcz
497,461,males,"lower secondary, primary and incomplete primary",17955,10040410661000,Powiat m. Bydgoszcz
498,461,males,post-secondary and vocational secondary,28629,10040410661000,Powiat m. Bydgoszcz
499,461,males,tertiary,36124,10040410661000,Powiat m. Bydgoszcz
500,462,females,basic vocational or basic sectoral vocational,8219,10040410762000,Powiat m. Grudziądz
501,462,females,general secondary,6194,10040410762000,Powiat m. Grudziądz
502,462,females,"lower secondary, primary and incomplete primary",7979,10040410762000,Powiat m. Grudziądz
503,462,females,post-secondary and vocational secondary,7457,10040410762000,Powiat m. Grudziądz
504,462,females,tertiary,8712,10040410762000,Powiat m. Grudziądz
505,462,males,basic vocational or basic sectoral vocational,10754,10040410762000,Powiat m. Grudziądz
506,462,males,general secondary,4248,10040410762000,Powiat m. Grudziądz
507,462,males,"lower secondary, primary and incomplete primary",6096,10040410762000,Powiat m. Grudziądz
508,462,males,post-secondary and vocational secondary,7700,10040410762000,Powiat m. Grudziądz
509,462,males,tertiary,5893,10040410762000,Powiat m. Grudziądz
510,463,females,basic vocational or basic sectoral vocational,14149,10040410663000,Powiat m. Toruń
511,463,females,general secondary,11871,10040410663000,Powiat m. Toruń
512,463,females,"lower secondary, primary and incomplete primary",13016,10040410663000,Powiat m. Toruń
513,463,females,post-secondary and vocational secondary,16172,10040410663000,Powiat m. Toruń
514,463,females,tertiary,31157,10040410663000,Powiat m. Toruń
515,463,males,basic vocational or basic sectoral vocational,17079,10040410663000,Powiat m. Toruń
516,463,males,general secondary,8673,10040410663000,Powiat m. Toruń
517,463,males,"lower secondary, primary and incomplete primary",10866,10040410663000,Powiat m. Toruń
518,463,males,post-secondary and vocational secondary,16624,10040410663000,Powiat m. Toruń
519,463,males,tertiary,21690,10040410663000,Powiat m. Toruń
520,464,females,basic vocational or basic sectoral vocational,8849,10040410864000,Powiat m. Włocławek
